"FilingID","Miscellaneous"
628254,"THE CORRECT VALUE FOR SCHEDULE D, SECTION 2.B (PRIVATE FUND ASSETS) SHOULD BE $0.  HOWEVER, INSERTION OF A 0 VALUE GENERATES AN ERROR MESSAGE.  UPON CONTACTING FINRA, WE WERE ADVISED THIS WAS A KNOWN ERROR AND TO INSERT A FIGURE OF 1."
612212,"SECTION 7.A OF SCHEDULE D: THE ADVISER HAS A SUPPLEMENTARY LIST WITH A RELATED PERSON WHO IS NOT LISTED IN SECTION 7.A OF SCHEDULE D SINCE ALL OF THE FIVE CONDITIONS NECESSARY SO AS TO NOT FILE A SECTION 7.A OF SCHEDULE D FOR SUCH RELATED PERSON LISTED IN ITEM 7A ARE MET.  THE ADVISER WILL PROVIDE A COPY OF THAT LIST TO CLIENTS, PROSPECTIVE CLIENTS AND THE SEC UPON REQUEST.  SECTION 2.B OF SCHEDULE D, PRIVATE FUND ASSETS: THE AMOUNT OF PRIVATE FUND ASSETS UNDER MANAGEMENT BY THE ADVISOR IN THE UNITED STATES IS $0."
629640,"THE FIGURE GIVEN IN SECTION 2.B OF SCHEDULE D SHOULD BE ZERO SINCE NO ASSETS ARE MANAGED IN THE UNITED STATES.  GENERAL PARTNERS TO ADVISED PRIVATE FUNDS HAVE BEEN DISCLOSED IN ITEM 7.A AND SECTION 7.A TO SCHEDULE D. HORIZON CAPITAL ASSOCIATES, LLC AND HORIZON CAPITAL ASSOCIATES II, LLC EACH IS THE PRIMARY ADVISER OF ONE OF THE PRIVATE FUNDS SUB-ADVISED BY THE FILING ADVISER.  EACH OF HORIZON CAPITAL ASSOCIATES, LLC AND HORIZON CAPITAL ASSOCIATES II, LLC IS OPERATED IN THE COURSE OF THE FILING ADVISER'S INVESTMENT MANAGEMENT BUSINESS AND A ""RELYING ADVISER"" UNDER APPLICABLE SEC NO-ACTION GUIDANCE.  NO PERSON OTHER THAN THE PERSONS LISTED IN SCHEDULE A ARE A CONTROL PERSON OF THESE GENERAL PARTNER ENTITIES.  THE FILING ADVISER MAINTAINS IN ITS FILES WITH RESPECT TO EMERGING EUROPE GROWTH FUND II, L.P. A COPY OF A STAMPED ACKNOWLEDGING RECEIPT OF THE FORM D FROM THE SEC DATED MARCH 3, 2008."
628653,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B., INDIA CAPITAL MANAGEMENT LIMITED DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.  THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B. TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
604954,"SECTION 2.B DISCLOSES PRIVATE FUND ASSETS MANAGED AS $1 BECAUSE THE SYSTEM DOES NOT ACCEPT A FIGURE OF $ NIL.  DUE TO LACK OF SPACE, WE HAVE ABBREVIATED THE NAMES OF THE FOLLOWING LIMITED LIABILITY PARTNERSHIPS IN SCHEDULE A. LION CAPITAL GENERAL PARTNER LLP BECOMES GP LLP; LION CAPITAL GENERAL PARTNER II LLP BECOMES GP II LLP AND LION CAPITAL GENERAL PARTNER III LLP BECOMES GP III LLP."
623757,"PURSUANT TO DISCUSSIONS WITH THE SEC REPRESENTATIVE, WE UNDERSTAND THAT THE TECHNICAL GLITCH WITH SECTION 2.B. IS CURRENTLY BEING ADDRESSED. AS SUCH, WHILE WE HAVE INPUTED $1.0 AS THE VALUE OF THE PRIVATE FUND ASSETS FOR THE PURPOSE OF SECTION 2.B, KINDLY NOTE THAT THE APPROPRIATE ENTRY FOR OUR FILING SHOULD BE $0.00 AS THE VALUE OF PRIVATE FUND ASSETS FOR THE PURPOSES OF SECTION 2.B. WE WILL CORRECT THIS AS SOON AS THE SYSTEM PERMITS US TO DO SO."
630126,"AS A NON-U.S. INVESTMENT ADVISER WITH NO PLACE OF BUSINESS IN THE UNITED STATES,  MVP DOES NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES. AS SUCH  MVP'S RESPONSE TO SECTION 2.B. OF SCHEDULE D SHOULD BE ""$0"".  HOWEVER, DUE TO A TECHNICAL DEFECT IN THE IARD SYSTEM, THE IARD SYSTEM WILL NOT ALLOW  MVP TO REPORT ""$0"" IN SECTION 2.B. OF SCHEDULE D.  AS A CONSEQUENCE, IN SECTION 2.B. OF SCHEDULE D,  MVP IS REPORTING, AS OF DECEMBER 31, 2011, A HYPOTHETICAL AMOUNT OF $0, I.E. THE LOWEST POSSIBLE AMOUNT THAT CAN BE TECHNICALLY REPORTED."
635237,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B., AJIA PARTNERS ASSET MANAGEMENT INC. DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.  THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B. TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
627504,"IN SECTION 2.B $1 WAS ENTERED AS THE SYSTEM WILL NOT ACCEPT $0 WHICH IS THE CORRECT SUBMISSION.   COGNIS CAPITAL LLP MANAGES PRIVATE FUNDS THROUGH DELEGATION BY CERTAIN SPECIAL PURPOSE VEHICLES (""SPV"") AS DISCLOSED IN SECTION 7.A. AS FINANCIAL AFFILIATES AND IN SECTION 7B FOR EACH FUND.  EACH OF THESE ENTITIES ARE SPV'S SET UP TO ACT AS SPONSOR, GENERAL PARTNER OR MANAGER OF CERTAIN PRIVATE FUNDS.  BECAUSE THESE SPV'S MAY RECEIVE AN INCENTIVE ALLOCATION, THEY COULD BE CONSIDERED TO BE INVESTMENT ADVISERS, BUT ARE NOT REQUIRED TO SEPARATELY REGISTER AS INVESTMENT ADVISERS UNDER THE TERMS OF THE 2005 AND 2012 ABA NO-ACTION LETTERS FOR THE REASONS LISTED THEREIN AND BECAUSE THE SPV'S ARE ENTITIES UNDER THE SUPERVISION AND CONTROL OF THE FILING ADVISER AND ALL OF THE PERSONS ACTING ON BEHALF OF THE SPV'S , WITH THE EXCEPTION OF ANY INDEPENDENT DIRECTORS, ARE PERSONS ASSOCIATED WITH THE FILING ADVISER."
634818,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B., AJIA PARTNERS ASSET MANAGEMENT (HK) LIMITED DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.  THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B. TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
629005,"SAUGATUCK ASSOCIATES IV, INC. AND SAUGATUCK MANAGEMENT VII, LLC  ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION EXPRESSED IN THE ADDITIONS TO THE RESPONSES TO FREQUENTLY ASKED QUESTIONS ON FORM ADV AND IARD POSTED BY THE SEC ON ITS WEBSITE ON MARCH 19, 2012.  RESPONSES TO QUESTIONS RELATING TO ""YOU"" AND ""YOUR"" INCLUDE INFORMATION RELATING TO SAUGATUCK MANAGEMENT VII, LLC AND THIS ENTITY HAS NOT BEEN INCLUDED IN RESPONSES TO QUESTIONS REGARDING ""RELATED PERSONS"" (E.G., ITEM 7.A)."
628214,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B., INDIA CAPITAL SERVICES LIMITED DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.  THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B. TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
619372,"PSILOS GROUP MANAGERS, LLC AND EACH GP ENTITY LISTED IN THIS FILING ARE UNDER THE COMMON CONTROL OF PERSONS IDENTIFIED ON SCHEDULE A."
631539,"THE APPLICANT AND ITS AFFILIATED GENERAL PARTNER ENTITY, ASCEND VENTURE GROUP LLC, ARE TOGETHER MAKING A SINGLE EXEMPTION FILING IN RELIANCE ON APPLICABLE SEC GUIDANCE. ASCEND VENTURE GROUP LLC IS DEEMED TO BE EXEMPT FROM REGISTRATION WITH THE SEC AS AN INVESTMENT ADVISER IN RELIANCE ON SUCH GUIDANCE."
633961,"SECTION 2.B. PRIVATE FUND ASSETS - PLEASE NOTE THAT AR CAPITAL PTE. LTD. DOES NOT MANAGE ANY FUNDS FROM WITHIN THE UNITED STATES.   SCHEDULE D SECTION 7.B.(1)PRIVATE FUND REPORTING FOR 1. VANDA PAN ASIAN INVESTMENTS LLC; AND 2. AOF PAN ASIA V, LLC,  UNDER SECTION A.12 ON OWNERSHIP, PLEASE NOTE THAT THE PRIVATE FUNDS ARE BOTH A FUND-OF-ONE, AND NO MINIMUM INVESTMENT COMMITMENT HAS BEEN APPLIED TO THEM."
627315,"THIS FORM ADV FILING BY THE BARING PRIVATE EQUITY ASIA GROUP LIMITED (""REPORTING ADVISOR"") IS A CONSOLIDATED FILING, WHICH SEEKS TO COVER THE ACTIVITIES OF THE GENERAL PARTNER AND MANAGER/ADVISER ENTITIES OF EACH OF THE PRIVATE FUNDS ADVISED BY THE REPORTING ADVISOR.  EACH OF THE GENERAL PARTNER ENTITIES INCLUDED IN SECTION 7.A. OF SCHEDULE D, AND EACH OF THE MANAGER/ADVISER ENTITIES REFERENCED IN SECTIONS 1.B. AND SECTION 1.F. OF SCHEDULE D, IS A SPECIAL PURPOSE VEHICLE OF THE REPORTING ADVISOR AND IS RELYING ON THE FILING OF THE REPORTING ADVISOR.  SECTION 2.B PRIVATE FUND ASSETS - THE NUMBER IS ACTUALLY $0."
629946,"CANTERBURY GREEN PARTNERS, LLC, SAUGATUCK MANAGEMENT V, LLC AND SAUGATUCK MANAGEMENT VI, LLC  ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION EXPRESSED IN THE ADDITIONS TO THE RESPONSES TO FREQUENTLY ASKED QUESTIONS ON FORM ADV AND IARD POSTED BY THE SEC ON ITS WEBSITE ON MARCH 19, 2012.  RESPONSES TO QUESTIONS RELATING TO ""YOU"" AND ""YOUR"" INCLUDE INFORMATION RELATING TO SAUGATUCK MANAGEMENT V, LLC AND SAUGATUCK MANAGEMENT VI, LLC, AND SUCH ENTITIES HAVE NOT BEEN INCLUDED IN RESPONSES TO QUESTIONS REGARDING ""RELATED PERSONS"" (E.G., ITEM 7.A)."
630226,"PLEASE NOTE THAT $1 HAS BEEN ENTERED IN SECTION 2B OF SCHEDULE D AS A POSITIVE NUMBER IS REQUIRED TO COMPLETE THE FORM.  THE CORRECT FIGURE IS $0."
617341,"SECTION 2.B - PRIVATE FUND ASSETS.  THE AMOUNT UNDER THIS SECTION SHOULD ACTUALLY BE $0.00."
622472,"REGISTRANT SERVES AS THE GENERAL PARTNER OF STEADY GAIN PARTNERS, LP (THE ""FUND"").  A REGISTERED INVESTMENT ADVISORY FIRM UNAFFILIATEED WITH REGISTRANT SERVES AS THE INVESTMENT ADVISER TO THE FUND.  REGISTRANT HAS THE AUTHORITY TO SELECT INVESTMENT ADVISERS FOR THE FUND."
611995,"SECTION 2.B OF SCHEDULE D REQUIRES A VALUE OR THE IARD SITE RETURNS COMPLETENESS CHECK ERROR.  VEGASOUL CAPITAL MANAGEMENT (ASIA) LIMITED MANAGES NO ASSETS FROM A PLACE OF BUSINESS IN THE UNITED STATES.  THEREFORE, WE ENTERED 1 DOLLAR TO AVOID THE COMPLETENESS CHECK ERROR."
624545,"FOR THE PURPOSES OF THE RESPONSE TO SCHEDULE D, SECTION 2.B, THE RESPONSE IS $0 (ZERO), BUT THE SYSTEM WOULD NOT ALLOW SUBMISSION OF THE FORM WHEN THIS AMOUNT WAS INSERTED. THEREFORE, FOLLOWING ADVICE FROM THE IARD HELPLINE, WE HAVE INSERTED THE AMOUNT AS $1 IN ORDER TO ALLOW FILING, ALTHOUGH THE CORRECT AMOUNT IS $0 (ZERO).  THE RESPONSE TO SCHEDULE D, SECTION 7.B(1), QUESTION 11 HAS BEEN CALCULATED USING AN EXCHANGE RATE OF 1GBP = 1.58772USD.  THE RESPONSE TO SCHEDULE D, SECTION 7.B(1), QUESTION 13 IS CONSISTENT WITH THE COMMISSION'S GUIDANCE IN RELEASE IA-3221 (AT NOTE 235). IT REFLECTS THOSE PERSONS WHO WOULD BE INCLUDED IN DETERMINING WHETHER THE OWNERS OF THE PRIVATE FUND, RESOLUTION LIMITED, ARE QUALIFIED PURCHASERS UNDER SECTION 3(C)(7) OF THE INVESTMENT COMPANY ACT.   SIMILARLY, THE RESPONSE TO SCHEDULE D, SECTION 7.B(1), QUESTION 15 REFLECTS THOSE PERSONS WHO WOULD BE INCLUDED IN DETERMINING WHETHER THE OWNERS OF THE PRIVATE FUND, RESOLUTION LIMITED, ARE QUALIFIED PURCHASERS UNDER SECTION 3(C)(7) OF THE INVESTMENT COMPANY ACT. THE RESPONSE REFLECTS THE FACT THAT THERE IS NO DATA AVAILABLE TO SHOW WHAT TYPE OF FUND OWNS SHARES IN THE PRIVATE FUND.  THE RESPONSES TO ITEM 11 HAVE BEEN PROVIDED SUBJECT TO UK LEGAL REQUIREMENTS, INCLUDING EMPLOYEES' RIGHTS UNDER THE UK REHABILITATION OF OFFENDERS ACT 1974 WHICH RENDERS ANY PAST CONVICTION 'SPENT' AFTER THE QUALIFYING REHABILITATION PERIOD HAS BEEN COMPLETED (WITHOUT REOFFENDING). AS A RESULT, EMPLOYEES ARE NOT REQUIRED TO DISCLOSE SUCH SPENT CONVICTIONS AND THUS ARE NOT OBLIGATED TO MAKE CERTAIN DISCLOSURES THAT MAY BE REQUIRED BY THIS QUESTION."
618041,"SUMMERHILL VENTURE PARTNERS MANAGEMENT (US) INC. IS A RELYING ADVISER FOR PURPOSES OF THE ABA LETTER (DEFINED BELOW).  IT IS WHOLLY-OWNED BY THE FILING ADVISER WHOSE OWNERS AND CONTROL PERSONS ARE LISTED ON SCHEDULE A.  THE ENTITIES REFERRED TO IN ITEM 7.A OF SCHEDULE D (INCLUDING THE RELYING ADVISER NAMED ABOVE) ARE GENERAL PARTNERS OF THE FUNDS REFERRED TO IN ITEM 7.B OF SCHEDULE D AND SPECIAL PURPOSE VEHICLES FOR PURPOSES OF THE ABA LETTER.  THE FILING ADVISER, THE RELYING ADVISER AND THE SPECIAL PURPOSE VEHICLES ARE FILING A SINGLE FORM ADV IN RELIANCE ON AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, SEC NO-ACTION LETTER (JAN. 18, 2012) (THE ""ABA LETTER"")."
628352,"NINE MASTS CAPITAL MANAGEMENT IS THE INVESTMENT MANAGER (""MANAGER"") TO THE NINE MASTS FUNDS AND HAS DELEGATED CERTAIN OF ITS FUNCTIONS, DUTIES, POWERS AND DISCRETIONS (""ASSET MANAGEMENT SERVICES"")TO NINE MASTS CAPITAL LIMITED (""APPLICANT"") AS THE INVESTMENT ADVISER PURSUANT TO THE TERMS OF THE INVESTMENT ADVISORY AGREEMENT. APPLICANT AND MANAGER ACT AS ONE IN THE COURSE OF THE APPLICANT'S INVESTMENT ADVISORY BUSINESS AND THE MANAGER HAS BEEN FULLY DISCLOSED IN SECTION 7.A, 7.B AND IN SCHEDULE A. APPLICANT MANAGES NO MONEY FROM A PLACE OF BUSINESS IN THE US. HOWEVER, THE REPORT WILL NOT ACCEPT A RESPONSE OF ""0"", ""N/A"" OR ""BLANK"", THEREFORE APPLICANT, AS PER GUIDANCE FROM THE SEC, HAS RESPONDED ""$1."""
620553,"FOR PURPOSES OF SECTION 2.B. WE HAVE NO PRIVATE FUND ASSETS UNDER MANAGEMENT IN THE UNITED STATES"
624267,"THE FILING ADVISER, THE XANDER GROUP, INC., XANDER ADVISORS INDIA PVT. LTD., XANDER INVESTMENT MANAGEMENT II, LTD. AND XANDER INVESTMENT MANAGEMENT PTD. LTD. ARE FILING A SINGLE FORM ADV IN RELIANCE ON AMERICAN BAR ASSOCIATION, BUSINESS LAW SECTION, SEC NO-ACTION LETTER (JANUARY 18, 2012).  THE XANDER GROUP, INC., AS DESCRIBED IN SCHEDULE A, IS DIRECTLY OR INDIRECTLY THE SOLE OWNER OF THE FILING ADVISER AND OF EACH RELYING ADVISER.  EACH OF THE FOLLOWING NAMES IS INCLUDED AS RESPONSIVE TO SCHEDULE D, SECTION 1.B.: THE XANDER GROUP, INC.; XANDER ADVISORS INDIA PVT. LTD.; XANDER INVESTMENT MANAGEMENT II, LTD.; AND XANDER INVESTMENT MANAGEMENT PTE. LTD.  EACH OF THE ABOVE IS ORGANIZED OUTSIDE THE UNITED STATES AND COULD NOT BE ENTERED IN SCHEDULE D, SECTION 1.B. BECAUSE THE IARD SYSTEM WOULD NOT ACCEPT A NON-U.S. JURISDICTION.    THE RESPONSES TO SECTION 7(B)(1) OF SCHEDULE D USE INTERNAL DESIGNATIONS, INSTEAD OF NAMES, AS APPROPRIATE TO PRESERVE THE ANONYMITY OF THE PRIVATE FUNDS AND THEIR RESPECTIVE GENERAL PARTNER (OR CORRESPONDING) ENTITIES."
623780,"""AS A NON-U.S. INVESTMENT ADVISER WITH NO PLACE OF BUSINESS IN THE UNITED STATES, DEUTSCHE BETEILIGUNGS AG DOES NOT MANAGE ANY PRIVATE FUND ASSETS AT A PLACE OF BUSINESS IN THE UNITED STATES. AS SUCH  DEUTSCHE BETEILIGUNGS AG'S RESPONSE TO SECTION 2.B. OF SCHEDULE D SHOULD BE ""$0"".  HOWEVER, DUE TO A TECHNICAL DEFECT IN THE IARD SYSTEM, THE IARD SYSTEM WILL NOT ALLOW  DEUTSCHE BETEILIGUNGS AG TO REPORT ""$0"" IN SECTION 2.B. OF SCHEDULE D.  AS A CONSEQUENCE, IN SECTION 2.B. OF SCHEDULE D,  DEUTSCHE BETEILIGUNGS AG IS REPORTING, AS OF DECEMBER 31, 2011, THE AGGREGATE AMOUNT OF ASSETS UNDER MANAGEMENT ATTRIBUTABLE TO U.S. PERSONS WHO ARE INVESTORS IN PRIVATE FUNDS MANAGED BY  DEUTSCHE BETEILIGUNGS AG."
629240,"EACH GENERAL PARTNER ENTITY DISCLOSED IN THIS FILING AND THE EXEMPT REPORTING ADVISER MAKING THIS FILING ARE UNDER THE COMMON CONTROL OF THE PERSONS LISTED ON SCHEDULE A OF THIS FILING."
635523,"SECTION 7.B.A.(1) - THE PRIVATE FUND'S NAME WAS CHANGED FROM CMIA CHINA FUND III L.P. TO ZANA CHINA FUND L.P. ON 10 DEC 2009. SCHEDULE A - NG KOON SIONG AND CHAN HOCK ENG ARE DIRECTORS OF BOTH ZANA CAPITAL PTE LTD AND ZANA CAPITAL (CAYMAN) LIMITED. HE ZHAO JU ALIA NAME IS DANNY HO."
622592,"1.B AND 7.A  EACH OF HIGHLAND CAPITAL PARTNERS (UK) MANAGEMENT LIMITED, HIGHLAND CAPITAL PARTNERS (EUROPE) SARL AND HIGHLAND CAPITAL PARTNERS (SHANGHAI) INVESTMENT CONSULTING CO., LTD ARE WHOLLY-OWNED BY HIGHLAND CAPITAL PARTNERS LLC AND EACH CONSTITUTES A ""RELYING ADVISOR"" AS PROVIDED IN SEC NO ACTION LETTER TO THE AMERICAN BAR ASSOCIATION BUSINESS LAW SECTION DATED JANUARY 18, 2012.  7.A  ALL OF THE RELATED PERSONS IDENTIFIED IN SECTION 7.A OF THIS SCHEDULE D AS SPONSORS, GENERAL PARTNERS, MANAGING MEMBERS (OR EQUIVALENT) OF POOLED INVESTMENT VEHICLES ARE GENERAL PARTNERS OF THE PRIVATE FUNDS IDENTIFIED IN THIS SCHEDULE D, OR THE GENERAL PARTNERS OF SUCH GENERAL PARTNERS.  7.B(1)  THE RESPONSES TO ITEM 7.B(1) OF THIS FORM USE INTERNAL DESIGNATIONS, INSTEAD OF NAMES, AS APPROPRIATE TO PRESERVE THE ANONYMITY OF ADAVISER'S PRIVATE FUNDS AND THEIR RESPECTIVE GENERAL PARTNER (OR CORRESPONDING) ENTITIES."
632592,"ITEM 2(B) OF SCHEDULE D:WE ACTUALLY HAS ZERO ASSETS UNDER MANAGEMENT IN UNITED STATES, BUT WE WAS TOLD TO PUT US$1.00 AND ADD NOTE HERE, SO AS TO GO THOROUGH THE IT ISSUE"
631490,"FOR PURPOSES OF THE RESPONSE TO THE QUESTION IN SECTION 2.B, IMARA ASSET MANAGEMENT LIMITED DOES NOT MANAGE ANY PRIVATE FUND ASSETS FROM A PLACE OF BUSINESS LOCATED IN THE UNITED STATES.   THE RESPONSE OF $1 WAS PROVIDED IN SECTION 2.B TO ACCOMMODATE THE IARD SYSTEM, WHICH WOULD NOT ALLOW A RESPONSE OF $0."
627944,"SCHEDULE D, SECTION 7.B.(1) RE PHYSIC VENTURES, LP ITEM 28(A) MARKETERS:  THE PRIVATE FUND DOES NOT CURRENTLY USE ANY MARKETERS, ALTHOUGH PLACEMENT AGENTS WERE USED DURING FUND FORMATION.  PHYSIC VENTURES, LLC AND A RELATED ADVISER, USH ADVISORS, LLC, ARE FILING A SINGLE FORM ADV IN RELIANCE ON THE JAN. 18, 2012 SEC NO-ACTION LETTER.  THE RELATED ADVISER, USH ADVISORS, LLC, IS UNDER COMMON CONTROL WITH PHYSIC VENTURES, LLC AND IS LISTED IN ITEM 1B OF SCHEDULE D.  ALL OF THE OWNERS OF THE RELATED ADVISER ARE LISTED WITH PHYSIC VENTURES, LLC'S DIRECT OWNERS ON SCHEDULE A."
624454,"THE FIRM DOES NOT MANAGE ANY ASSETS IN THE UNITED STATES. DUE TO A PROGRAMMING FLAW WE HAVE BEEN ADVISED TO POPULATE ITEM SCHEDULE D 2(B) WITH $1 TO ENSURE COMPLETENESS AND THE ABILITY TO SUBMIT THE FORM"
633034,"NOTE REGARDING SCHEDULE D, SECTION 2.B. PRIVATE FUND ASSETS  THE AMOUNT OF THE PRIVATE FUND ASSETS THAT ARE MANAGED IN THE UNITED STATES IS ZERO ($0.00). HOWEVER, THE IARD ELECTRONIC FILING SYSTEM WOULD NOT ALLOW A ZERO VALUE ENTRY. AS A RESULT, PURSUANT TO THE RECOMMENDATION OF AN SEC REPRESENTATIVE, A $1.00 AMOUNT WAS ENTERED."
610878,"SUSHIL WADHWANI OWNS 100% OF WADHWANI CAYMAN LIMITED WHICH IN TURNS OWNS 100% OF WADHWANI CAPITAL LIMITED. WADHWANI CAPITAL LIMITED CONTROLS WADHWANI ASSET MANAGEMENT LLP.  WADHWANI CAYMAN LIMITED IS A SPECIAL PURPOSE VEHICLE AND HAS DELEGATED ALL ITS INVESTMENT MANAGEMENT CONTROLS TO WADHWANI ASSET MANAGEMENT LLP.  UNDER A SIGNED TERM SHEET, CAXTON ASSOCIATES LP HAVE AGREED TO ACQUIRE A MINORITY STAKE IN WADHWANI CAYMAN LIMITED. THE AGREEMENT IS CURRENTLY BEING FINALISED."
632509,"THIS FORM ADV PART 1A REFLECTS THE RESPONSES FOR MATRIX PARTNERS CHINA MANAGEMENT, LTD.  AND RELATED GENERAL PARTNER ENTITIES LISTED UNDER ITEM 7.A THAT HAVE REGISTERED COLLECTIVELY PURSUANT TO THE SEC'S GUIDANCE REFLECTED IN ITS JANUARY 18, 2012 LETTER TO THE AMERICAN BAR ASSOCIATION.   IN ADDITION, THE GENERAL PARTNER ENTITIES AND PRIVATE FUNDS LISTED IN ITEM 7.B AND HEREIN HAVE BEEN REPORTED ON A CODED BASIS PURSUANT TO INSTRUCTIONS TO THIS FORM ADV."
627188,"BASCOM HILL PARTNERS, LLC AND ITS AFFILIATE, BASCOM HILL CAPITAL, LLC (WHICH IS A ""RELYING ADVISER"" WITH RESPECT TO BASCOM HILL PARTNERS, LLC) ARE TOGETHER FILING A SINGLE FORM ADV IN RELIANCE ON THE POSITION EXPRESSED IN THE SEC NO-ACTION LETTER TO THE ABA, BUSINESS LAW SECTION, DATED JANUARY 18, 2012."
628321,"SCHEDULE B:  GROSVENOR STREET HOLDINGS SARL, DUCHESS STREET HOLDINGS SARL AND ALPHA BETA BEHEER NV (THE ""SHAREHOLDERS"") HOLD, RESPECTIVELY, 37.5%, 37.5% AND 25% OF THE SHARE CAPITAL OF BI-INVEST HOLDINGS S.A. (THE LATTER BEING THE HOLDING COMPANY OF THE INVESTINDUSTRIAL GROUP). THERE ARE NO SHAREHOLDERS' AGREEMENTS IN PLACE AMONG THE SHAREHOLDERS. THE SHARE CAPITAL OF THE SHAREHOLDERS IS HELD RESPECTIVELY BY THREE DIFFERENT DISCRETIONARY TRUSTS. AMONG THE BENEFICIARIES OF SUCH TRUSTS (AS SUCH TERM IS DEFINED IN THE EU DIRECTIVE 2005/60/EC DATED OCTOBER 26, 2005 AS AMENDED), THERE ARE NO NATURAL PERSONS WHO, ON AN INDIVIDUAL BASIS, DIRECTLY OR INDIRECTLY, ARE THE BENEFICIARIES OF 25% OR MORE OF THE PROPERTY OF ANY SUCH TRUST. CONSEQUENTLY, THERE ARE NO INDIVIDUAL NATURAL PERSONS HOLDING MORE THAN 25% INTERESTS (DIRECTLY OR INDIRECTLY) IN THE SHARE CAPITAL OF ANY SHAREHOLDER.  SCHEDULE D, SECTION 2.B:  THE AMOUNT OF THE ""PRIVATE FUND ASSETS"" MANAGED BY THE ADVISER IN THE US IS $0.  $1 WAS ENTERED IN RESPONSE TO THIS ITEM BECAUSE THE FORM WOULD NOT ACCEPT $0 AS A RESPONSE.    SCHEDULE D, SECTION 7.A: INVESTINDUSTRIAL ADVISORS S.P.A. AND INVESTINDUSTRIAL ADVISORS SA ARE SUB-ADVISORS TO INVESTINDUSTRIAL ADVISORS LIMITED WITH NO INVESTMENT DISCRETION AND NO CONTRACTUAL ARRANGEMENTS WITH THE GENERAL PARTNERS OF EACH PRIVATE FUND. OTHER GROUP COMPANIES, SUCH AS BI-INVEST ADVISORS SA (LUXEMBOURG), BI-INVEST SERVICES SA (SWITZERLAND) AND INVESTINDUSTRIAL ADVISORS (SHANGHAI) CO. LTD. (CHINA), PROVIDE CERTAIN CONSULTING, ADMINISTRATIVE AND OTHER SERVICES TO THE GENERAL PARTNERS.  SCHEDULE D, SECTION 7.B:  THE MAIN CURRENCY OF THE INVESTMENT ADVISERS AND THE PRIVATE FUNDS IS IN EUROS. EURO AMOUNTS HAVE BEEN CONVERTED INTO U.S. DOLLARS APPLYING THE EURO/USD EXCHANGE RATE AS OF DECEMBER 31, 2011."
629991,"WITH RESPECT TO ITEM 1.B. UTI VENTURE FUNDS MANAGEMENT COMPANY PRIVATE LIMITED IS ORGANIZED UNDER THE LAWS OF INDIA.  DELAWARE IS CHECKED SOLELY TO COMPLETE THE FORM AND DOES NOT REFLECT THE ACTUAL JURISIDICTION.  WITH RESPECT TO ITEM 2B OF SCHEDULE D, ASCENT CAPITAL ADVISORS INDIA PRIVATE LIMITED AND UTI VENTURE FUNDS MANAGEMENT COMPANY PRIVATE LIMITED MANAGE $0 IN THE UNITED STATES.  UTI VENTURE FUNDS MANAGEMENT COMPANY PRIVATE LIMITED IS A RELYING ADVISER AND ASCENT CAPITAL ADVISORS INDIA PRIVATE LIMITED AND UTI VENTURE FUNDS MANAGEMENT COMPANY PRIVATE LIMITED ARE TOGETHER FILING A SINGLE FORM ADV.  UTI VENTURE FUNDS MANAGEMENT COMPANY LIMITED IS THE SOLE ADVISER TO ASCENT INDIA FUND AND ASCENT INDIA LIMITED."
