"FilingID","Initial/Amended","11.C(1)","11.C(2)","11.C(3)","11.C(4)","11.C(5)","11.D(1)","11.D(2)","11.D(3)","11.D(4)","11.D(5)","11.E(1)","11.E(2)","11.E(3)","11.E(4)","11.F.","11.G.","Filed Against","ReferenceID","Remove-Affiliate","Remove-Expired","Remove-Filed in Error","Error Explantion","Affiliate Submitted","Initiator Type","Initiated By","Principal Sanction","Other Sanctions","Date Initiated","Date Initiated Exact","Date Initiated Explanation","Case Number","Employing Firm","Principal Product","Other Product","Allegations","Status","Appeal Details","Resolution","Resolution Date","Resolution Date Exact","Resolution Date Explanation","Monetary Sanction","Monetary Amount","Revocation/Expulsion/Denial","Censure","Bar","Disgorgement/Restitution","Cease and Desist/Injunction","Suspension","Other Sanctions Ordered","Sanction Detail","Summary"
1037511,"AMENDED","","","","","","","","","Y","","","","","","","","Affiliates",1030158,"","","","","N","Other Federal","OCC; FRB; OFAC; US DEPT OF JUSTICE; UK FCA; US ATTY'S OFF FOR THE EASTERN DIST OF NY & NORTHERN DIST OF WV; NY COUNTY DIST ATTY","Cease and Desist","MONETARY/FINE","12/11/2012","Y","","12-062-B-FB-; 12-062-CMP-HC; AA-EC-12-112; AA-EC-2012-140","HSBC HOLDINGS PLC","No Product","","US REGULATORY AUTHORITIES' INVESTIGATIONS REGARDING INADEQUATE COMPLIANCE WITH ANTI-MONEY LAUNDERING AND SANCTIONS LAWS","Final","","Other","12/11/2012","Y","","Y",1921000000,"","","","","","","ON DEC 11, 2012, HSBC HOLDINGS PLC ANNOUNCED THAT HSBC BANK USA, NA (""HBUS""), HAD IN RELATION TO INVESTIGATIONS REGARDING INADEQUATE COMPLIANCE WITH ANTI-MONEY LAUNDERING AND SANCTIONS LAWS ENTERED INTO (I) AN AGREEMENT & CONSENT ORDERS WITH THE OCC; (II) A CONSENT & ASSESSMENT WITH THE US DEPARTMENT OF THE TREASURY'S FINANCIAL CRIMES ENFORCEMENT NETWORK; (III) A DEFERRED PROSECUTION AGREEMENT (""DPA"") AMONG HBUS, HSBC HOLDINGS PLC, THE US DEPT OF JUSTICE, THE US ATTY'S OFFICE FOR THE EASTERN DIST OF NY AND THE US ATTY'S OFFICE FOR THE NORTHERN DIST OF WEST VIRGINIA; AND (IV) HSBC HOLDINGS PLC ENTERED INTO A DPA WITH THE DIST ATTY OF THE COUNTY OF NY. HSBC HOLDINGS PLC ALSO CONSENTED TO A CEASE & DESIST ORDER AND ALONG WITH HSBC NORTH AMERICA HOLDINGS CONSENTED TO A MONETARY PENALTY ORDER WITH THE FRB. IN ADDITION, HSBC HOLDINGS PLC ENTERED INTO AN AGREEMENT WITH OFAC REGARDING HISTORICAL TRANSACTIONS INVOLVING PARTIES SUBJECT TO OFAC SANCTIONS AND AN UNDERTAKING WITH THE UK FINANCIAL CONDUCT AUTHORITY (""FCA""), TO COMPLY WITH CERTAIN FORWARD-LOOKING AML- AND SANCTIONS-RELATED OBLIGATIONS. HSBC BANK USA, NA MAY NOT DIRECTLY OR INDIRECTLY ACQUIRE CONTROL OF, OR HOLD AN INTEREST IN, ANY NEW FINANCIAL SUBSIDIARY, NOR COMMENCE A NEW ACTIVITY IN ITS EXISTING FINANCIAL SUBSIDIARY, UNLESS IT RECEIVES PRIOR APPROVAL FROM THE OCC. ON 1 JULY 2013, THE US DISTRICT COURT FOR THE EASTERN DISTRICT OF NY APPROVED THE US DPA AND RETAINED AUTHORITY TO OVERSEE IMPLEMENTATION OF THAT AGREEMENT. UNDER THE AGREEMENTS WITH THE DOJ, FCA AND FRB, AN INDEPENDENT MONITOR (WHO IS, FOR FCA PURPOSES, A 'SKILLED PERSON' UNDER SECTION 166 OF THE FINANCIAL SERVICES AND MARKETS ACT) WILL EVALUATE AND REGULARLY ASSESS THE EFFECTIVENESS OF HSBC'S AML AND SANCTIONS COMPLIANCE FUNCTION AND HSBC'S PROGRESS IN IMPLEMENTING ITS REMEDIAL OBLIGATIONS UNDER THE AGREEMENTS. THE MONITORSHIP, WHICH BEGAN ON JULY 22, 2013, IS PROCEEDING AS ANTICIPATED.","ON DEC 11, 2012, HSBC HOLDINGS PLC ANNOUNCED THAT HSBC BANK USA, NA (""HBUS""), HAD IN RELATION TO INVESTIGATIONS REGARDING INADEQUATE COMPLIANCE WITH ANTI-MONEY LAUNDERING AND SANCTIONS LAWS ENTERED INTO (I) AN AGREEMENT & CONSENT ORDERS WITH THE OCC; (II) A CONSENT & ASSESSMENT WITH THE US DEPARTMENT OF THE TREASURY'S FINANCIAL CRIMES ENFORCEMENT NETWORK; (III) A DEFERRED PROSECUTION AGREEMENT (""DPA"") AMONG HBUS, HSBC HOLDINGS PLC, THE US DEPT OF JUSTICE, THE US ATTY'S OFFICE FOR THE EASTERN DIST OF NY AND THE US ATTY'S OFFICE FOR THE NORTHERN DIST OF WEST VIRGINIA; AND (IV) HSBC HOLDINGS PLC ENTERED INTO A DPA WITH THE DIST ATTY OF THE COUNTY OF NY. HSBC HOLDINGS PLC ALSO CONSENTED TO A CEASE & DESIST ORDER AND ALONG WITH HSBC NORTH AMERICA HOLDINGS CONSENTED TO A MONETARY PENALTY ORDER WITH THE FRB. IN ADDITION, HSBC HOLDINGS PLC ENTERED INTO AN AGREEMENT WITH OFAC REGARDING HISTORICAL TRANSACTIONS INVOLVING PARTIES SUBJECT TO OFAC SANCTIONS AND AN UNDERTAKING WITH THE UK FINANCIAL CONDUCT AUTHORITY (""FCA""), TO COMPLY WITH CERTAIN FORWARD-LOOKING AML- AND SANCTIONS-RELATED OBLIGATIONS. HSBC BANK USA, NA MAY NOT DIRECTLY OR INDIRECTLY ACQUIRE CONTROL OF, OR HOLD AN INTEREST IN, ANY NEW FINANCIAL SUBSIDIARY, NOR COMMENCE A NEW ACTIVITY IN ITS EXISTING FINANCIAL SUBSIDIARY, UNLESS IT RECEIVES PRIOR APPROVAL FROM THE OCC. ON 1 JULY 2013, THE US DISTRICT COURT FOR THE EASTERN DISTRICT OF NY APPROVED THE US DPA AND RETAINED AUTHORITY TO OVERSEE IMPLEMENTATION OF THAT AGREEMENT. UNDER THE AGREEMENTS WITH THE DOJ, FCA AND FRB, AN INDEPENDENT MONITOR (WHO IS, FOR FCA PURPOSES, A 'SKILLED PERSON' UNDER SECTION 166 OF THE FINANCIAL SERVICES AND MARKETS ACT) WILL EVALUATE AND REGULARLY ASSESS THE EFFECTIVENESS OF HSBC'S AML AND SANCTIONS COMPLIANCE FUNCTION AND HSBC'S PROGRESS IN IMPLEMENTING ITS REMEDIAL OBLIGATIONS UNDER THE AGREEMENTS. THE MONITORSHIP, WHICH BEGAN ON JULY 22, 2013, IS PROCEEDING AS ANTICIPATED.","ON DECEMBER 11, 2012, HSBC HOLDINGS PLC ANNOUNCED THAT HSBC BANK USA, NA, HAD IN RELATION TO INVESTIGATIONS REGARDING INADEQUATE COMPLIANCE WITH ANTI-MONEY LAUNDERING AND SANCTIONS LAWS ENTERED INTO (I) AN AGREEMENT AND CONSENT ORDERS WITH THE OCC; (II) A CONSENT AND ASSESSMENT WITH THE UNITED STATES DEPARTMENT OF THE TREASURY'S FINANCIAL CRIMES ENFORCEMENT NETWORK; (III) A DEFERRED PROSECUTION AGREEMENT (""DPA"") AMONG HSBC BANK USA, NA, HSBC HOLDINGS PLC, THE UNITED STATES DEPARTMENT OF JUSTICE (THE ""DOJ""), THE UNITED STATES ATTORNEY'S OFFICE FOR THE EASTERN DISTRICT OF NEW YORK AND THE UNITED STATES ATTORNEY'S OFFICE FOR THE NORTHERN DISTRICT OF WEST VIRGINIA; AND (IV) HSBC HOLDINGS PLC ENTERED IN TO A DPA WITH THE DISTRICT ATTORNEY OF THE COUNTY OF NEW YORK. HSBC HOLDINGS PLC ALSO CONSENTED TO A CEASE AND DESIST ORDER AND ALONG WITH HSBC NORTH AMERICA HOLDINGS CONSENTED TO A MONETARY PENALTY ORDER WITH THE BOARD OF GOVERNORS OF THE FEDERAL RESERVE SYSTEM (""FRB""). IN ADDITION, HSBC HOLDINGS PLC ENTERED INTO AN AGREEMENT WITH THE OFFICE OF FOREIGN ASSETS CONTROL (""OFAC"") REGARDING HISTORICAL TRANSACTIONS INVOLVING PARTIES SUBJECT TO OFAC SANCTIONS AND AN UNDERTAKING WITH THE UK FINANCIAL CONDUCT AUTHORITY (""FCA""), TO COMPLY WITH CERTAIN FORWARD-LOOKING AML- AND SANCTIONS-RELATED OBLIGATIONS. UNDER THESE AGREEMENTS, HSBC HOLDINGS PLC AND ITS SUBSIDIARIES HAVE MADE PAYMENTS TOTALING $1.921 BILLION.  ON JULY 1, 2013, THE US DISTRICT COURT FOR THE EASTERN DISTRICT OF NEW YORK APPROVED THE US DPA AND RETAINED AUTHORITY TO OVERSEE IMPLEMENTATION OF THAT AGREEMENT. UNDER THE AGREEMENTS WITH THE DOJ, FCA AND FRB, AN INDEPENDENT MONITOR WILL EVALUATE AND REGULARLY ASSESS THE EFFECTIVENESS OF HSBC'S AML AND SANCTIONS COMPLIANCE FUNCTION AND HSBC'S PROGRESS IN IMPLEMENTING ITS REMEDIAL OBLIGATIONS UNDER THE AGREEMENTS. THE MONITORSHIP, WHICH BEGAN ON JULY 22, 2013, IS PROCEEDING AS ANTICIPATED."
1039263,"AMENDED","Y","Y","","","","","","","","","","","","","","","Affiliates",1031419,"","","","","N","Other Federal","U.S. COMMODITY FUTURES TRADING COMMISSION (""CFTC"")","Civil and Administrative Penalt(ies) /Fine(s)","","04/23/2015","Y","","15-20","DBAG","Other","IBOR- INTEREST RATE","DEUTSCHE BANK AG (""DBAG"") AGREED TO SETTLE CHARGES OF MANIPULATION, ATTEMPTED MANIPULATION AND FALSE REPORTING RELATING TO USD, GBP, JPY AND CHF LIBOR AND EURIBOR. DBAG ALSO AGREED TO PAY A FINE OF $800 MILLION TO THE CFTC. DBAG ALSO AGREED TO COMPLY WITH CERTAIN UNDERTAKINGS RELATING TO BENCHMARK  SUBMISSIONS.","Final","","Settled","04/23/2015","Y","","Y",800000000,"","","","","","","","DBAG WAS ORDERED TO PAY A FINE OF $800,000,000.00. THE FINE WAS PAID ON 5/1/15.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $800,000,000.00 WHICH WAS PAID ON 5/1/15."
1039263,"AMENDED","","Y","","Y","Y","","","","","","","","","","","","Affiliates",1031411,"","","","","N","SEC","U.S. SECURITIES AND EXCHANGE COMMISSION (""SEC"")","Cease and Desist","CIVIL & ADMINISTRATIVE PENALT(IES)/FINE(S)","05/26/2015","Y","","FILE NO. 3-16557","DEUTSCHE BANK AG (""DBAG"")","Other","SYNTHETIC COLLATERALIZED DEBT OBLIGATIONS","ON MAY 26, 2015, THE U.S. SECURITIES AND EXCHANGE COMMISSION (SEC) ISSUED A CEASE AND DESIST ORDER IN A SETTLED ADMINISTRATIVE PROCEEDING AGAINST DEUTSCHE BANK AG. THE MATTER RELATED TO THE MANNER IN WHICH DBAG VALUED ""GAP RISK"" ASSOCIATED WITH CERTAIN LEVERAGED SUPER SENIOR (LSS) SYNTHETIC CDO POSITIONS DURING Q4 2008 AND Q1 2009, WHICH WAS THE HEIGHT OF THE FINANCIAL CRISIS. GAP RISK IS THE RISK OF LOSS THAT CAN RESULT IF THE PRESENT VALUE OF A TRADE FALLS BELOW THE VALUE OF COLLATERAL FOR THE TRADE POSTED BY THE COUNTERPARTY. DURING THE TWO QUARTERS AT ISSUE, DBAG DID NOT ADJUST ITS VALUE OF THE LSS TRADES TO ACCOUNT FOR GAP RISK, ESSENTIALLY ASSIGNING A ZERO VALUE FOR GAP RISK. THE SEC FOUND THAT ALTHOUGH THERE WAS NO STANDARD INDUSTRY MODEL TO VALUE GAP RISK AND THE VALUATION OF THESE INSTRUMENTS WAS COMPLEX, DBAG DID NOT REASONABLY ADJUST THE VALUE OF THE LSS TRADES FOR GAP RISK DURING THESE PERIODS, RESULTING IN MISSTATEMENTS OF ITS FINANCIAL STATEMENTS FOR THE TWO QUARTERS AT ISSUE. THE SEC ALSO FOUND THAT DBAG FAILED TO MAINTAIN ADEQUATE SYSTEMS AND CONTROLS OVER THE VALUATION PROCESS. THE SEC FOUND VIOLATIONS OF SECTION 13(A) (REQUIREMENT TO FILE ACCURATE PERIODIC REPORTS WITH THE SEC), 13(B)(2)(A) (REQUIREMENT TO MAINTAIN ACCURATE BOOKS AND RECORDS), AND 13(B)(2)(B)(REQUIREMENT TO MAINTAIN REASONABLE INTERNAL  ACCOUNTING CONTROLS). DBAG PAID A $55MN PENALTY AND NEITHER ADMITTED NOR DENIED THE FINDINGS.","Final","","Settled","05/26/2015","Y","","Y",55000000,"","","","","Y","","","DBAG WAS ORDERED TO PAY A FINE OF $55,000,000.00. THE FINE WAS PAID ON 6/9/2015.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $55,000,000.00 WHICH WAS PAID ON 6/9/2015."
1039263,"AMENDED","","Y","","","Y","","","","","","","","","","","","Affiliates",1031422,"","","","","N","Other Federal","COMMODITY FUTURES TRADING COMMISSION (""CFTC"")","Civil and Administrative Penalt(ies) /Fine(s)","UNDERTAKINGS","09/30/2015","Y","","15 - 40","","Other","SWAPS (ALL ASSET CLASSES)","CFTC ALLEGED THAT DBAG FAILED TO PROPERLY REPORT CANCELLATIONS OF SWAP TRANSACTIONS IN ALL ASSET CLASSES, WHICH IN THE AGGREGATE INCLUDED BETWEEN TENS OF THOUSANDS AND HUNDREDS OF THOUSANDS OF REPORTING VIOLATIONS AND ERRORS AND OMISSIONS IN ITS SWAP REPORTING. CFTC ALLEGED THAT DBAG WAS AWARE OF PROBLEMS RELATING TO ITS CANCELLATION MESSAGES SINCE ITS REPORTING OBLIGATIONS BEGAN ON DECEMBER 31, 2012, BUT FAILED TO PROVIDE TIMELY NOTICE TO ITS SDR AND DID NOT DILIGENTLY INVESTIGATE, ADDRESS AND REMEDIATE THE PROBLEMS UNTIL IT WAS NOTIFIED BY THE DIVISION OF ENFORCEMENT'S INVESTIGATION IN JUNE 2014. CFTC ALLEGED THAT, BECAUSE OF DBAG'S REPORTING FAILURES, MISINFORMATION WAS DISSEMINATED TO THE MARKET THROUGH THE REAL TIME PUBLIC TAPE AND TO THE CFTC. CFTC ALLEGED THAT DBAG'S REPORTING FAILURES RESULTED IN PART DUE TO DEFICIENCIES WITH ITS SWAPS SUPERVISORY SYSTEM. CFTC ALLEGED THAT DBAG DID NOT HAVE AN ADEQUATE SYSTEM TO SUPERVISE ALL ACTIVITIES RELATED TO COMPLIANCE WITH THE SWAPS REPORTING REQUIREMENTS UNTIL AT LEAST SOMETIME BETWEEN APRIL AND JULY OF 2014.","Final","","Settled","09/30/2015","Y","","Y",2500000,"","","","","","","REMEDIAL UNDERTAKINGS","DBAG AGREED TO PAY A $2.5 MILLION CIVIL MONETARY PENALTY AND COMPLY WITH UNDERTAKINGS TO IMPROVE ITS INTERNAL CONTROLS TO ENSURE THE ACCURACY AND INTEGRITY OF ITS SWAPS REPORTING. THE FINE WAS PAID ON OCTOBER 5, 2015.","DBAG AGREED TO PAY A $2.5 MILLION CIVIL MONETARY PENALTY AND COMPLY WITH UNDERTAKINGS TO IMPROVE ITS INTERNAL CONTROLS TO ENSURE THE ACCURACY AND INTEGRITY OF ITS SWAPS REPORTING. THE FINE WAS PAID ON OCTOBER 5, 2015."
1039263,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates",1031414,"","","","","N","Other Federal","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES (""NYSDFS"") AND THE FEDERAL RESERVE (""FED"")","Civil and Administrative Penalt(ies) /Fine(s)","NYSDFS - $200M PENALTY, 1-YEAR MONITORSHIP, TERMINATION OF SIX NON-U.S. BASED EMPLOYEES, PROHIBITION ON THREE NON-U.S. BASED EMPLOYEES FROM HAVING RESPONSIBILITIES RELATED TO USD PROCESSING/U.S. OPERATIONS/COMPLIANCE, NO-REHIRE PROVISION FOR 10 FORMER EMPLOYEES FED - $58M PENALTY, U.S. LAW COMPLIANCE PROGRAM","11/03/2015","Y","","","","Other","USD CLEARING FOR CORRESPONDENT BANKING AND TRADE FINANCE TRANSACTIONS","HE FED INVESTIGATED WHETHER DBAG WAS INTENTIONALLY ALTERING OR REMOVING INFORMATION IDENTIFYING U.S.-SANCTIONED PARTIES IN USD WIRE TRANSFER INSTRUCTIONS SENT TO OR THROUGH THE UNITED STATES, OR IMPROPERLY USING COVER PAYMENTS, IN ORDER TO AVOID POSSIBLE REJECTION OR BLOCKING OF THOSE TRANSFERS BY U.S. BANKS, IN VIOLATION OF U.S. SANCTIONS AND OTHER LAWS AND REGULATIONS. THE NYSDFS INVESTIGATED WHETHER DBAG WAS INTENTIONALLY ALTERING OR REMOVING INFORMATION IDENTIFYING U.S.-SANCTIONED PARTIES IN USD WIRE TRANSFER INSTRUCTIONS SENT TO OR THROUGH THE UNITED STATES, OR IMPROPERLY USING COVER PAYMENTS, IN ORDER TO AVOID POSSIBLE REJECTION OR BLOCKING OF THOSE TRANSFERS BY U.S. BANKS, IN VIOLATION OF NEW YORK STATE LAWS, INCLUDING LAWS REQUIRING FINANCIAL INSTITUTIONS TO MAINTAIN ACCURATE BOOKS AND RECORDS.","Final","","Settled","11/03/2015","Y","","Y",258000000,"","","","","","","1-YEAR MONITORSHIP --- TERMINATION OF SIX NON-U.S. BASED EMPLOYEES --- PROHIBITION ON THREE NON-U.S. BASED EMPLOYEES FROM HAVING RESPONSIBILITIES RELATED TO USD PROCESSING/U.S. OPERATIONS/COMPLIANCE --- NO-REHIRE PROVISION FOR 10 FORMER EMPLOYEES","DBAG AGREED TO PAY $258 MILLION IN PENALTIES AND COMPLY WITH REMEDIAL MEASURES TO IMPROVE COMPLIANCE WITH U.S. SANCTIONS AND ANTI-MONEY LAUNDERING LAWS. THE FED PENALTY WAS PAID ON NOVEMBER 3, 2015. THE NYSDFS PENALTY WAS PAID ON NOVEMBER 5, 2015.","DBAG AGREED TO PAY $258 MILLION IN PENALTIES AND COMPLY WITH REMEDIAL MEASURES TO IMPROVE COMPLIANCE WITH U.S. SANCTIONS AND ANTI-MONEY LAUNDERING LAWS. THE FED PENALTY WAS PAID ON NOVEMBER 3, 2015. THE NYSDFS PENALTY WAS PAID ON NOVEMBER 5, 2015."
1039263,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates",1031417,"","","","","N","State","NEW YORK STATE DEPARTMENT OF FINANCIAL SERVICES","Civil and Administrative Penalt(ies) /Fine(s)","","04/23/2015","Y","","N/A","DEUTSCHE BANK AG AND DBAG (NY BRANCH)","Other","IBOR-INTEREST RATE","DEUTSCHE BANK AG INCLUDING DEUTSCHE BANK AG NEW YORK BRANCH, WERE FOUND TO HAVE ENGAGED IN UNSAFE AND UNSOUND BANKING PRACTICES AND AGREED TO PAY $600 MILLION, ORDERED TO TERMINATE THE EMPLOYMENT OF SEVEN INDIVIDUALS (SIX EMPLOYEES BASED IN THE UK AND ONE BASED IN FRANKFURT) AND TO INSTALL A MONITOR FOR A PERIOD OF TWO YEARS, WHICH WILL OVERSEE THE BANK'S COMPLIANCE PROGRAMS.","Final","","Settled","04/23/2015","Y","","Y",600000000,"","","","","","","","DBAG WAS ORDERED TO PAY A FINE OF $600,000,000.00. THE FINE WAS PAID ON 5/1/15.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AND DBAG (NY BRANCH) AGREED TO PAY THE FINE OF $600,000,000.00 THE FINE WAS PAID ON 5/1/15."
1039263,"AMENDED","","","","","","Y","Y","","","","","","","","","","Affiliates",1031418,"","","","","N","Foreign","FINANCIAL CONDUCT AUTHORITY (""FCA"")","Civil and Administrative Penalt(ies) /Fine(s)","","04/23/2015","Y","","REFERENCE # 150018","DBAG","Other","IBOR INTEREST RATE","DEUTSCHE BANK AG WAS FOUND TO HAVE VIOLATED FCA BUSINESS PRINCIPLES 3, 5 AND 11 - MANAGEMENT AND CONTROL;- MARKET CONDUCT, AND RELATIONS WITH REGULATORS IN RELATION TO CONDUCT IN CONNECTION WITH LIBOR AND EURIBOR SUBMISSIONS AND FOR MISLEADING THE FCA DURING THE COURSE OF ITS REVIEW.","Final","","Settled","04/23/2015","Y","","Y",226800000,"","","","","","","THE AMOUNT OF THE FINANCIAL PENALTY INDICATED ABOVE IS IN GBP.","DBAG WAS ORDERED TO PAY A FINE OF 226,800,000.00 (GBP). THE FINE WAS PAID ON 5/5/15.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG AGREED TO PAY THE FINE OF $226,800,000 (GBP) THE FINE WAS PAID ON 5/5/15."
1039263,"AMENDED","","","","","","","Y","","Y","Y","","","","","","","Affiliates",1031408,"","","","","N","Foreign","COMISION NACIONAL DEL MERCADO (""CNMV"")","Suspension","","02/03/2006","Y","","","","Equity Listed (Common & Preferred Stock)","","THE CNMV ALLEGED DB LONDON ENGAGED IN A BREACH OF ITS OBLIGATION NOT TO CARRY OUT MARKET SOUNDING OR WALL CROSSING ACTIVITIES UNTIL THE CLOSE OF THE MADRID MARKET AND APPROVAL OF A SHORT PROSPECTUS FOR AN EQUITY PLACEMENT (BLOCK TRADE) EXECUTED IN SHARES OF SPANISH COMPANY EBRO PULEVA ON FEBRUARY 26, 2004.","Final","","Decision & Order of Offer of Settlement","12/19/2006","Y","","Y",1000000,"","","","","","","NOTE RE AMOUNT: AMOUNT IN EUROS (1,000,000 EUROS)","SUSPENDED FROM ACCELERATED BOOK BUILT DEALS IN SPANISH SECURITIES FOR A PERIOD OF THREE MONTHS FROM 19 DECEMBER 2006 THROUGH 19 MARCH 2007.","ON DECEMBER 19, 2006, DB LONDON RECEIVED NOTICE THAT THE CNMV RECEIVED APPROVAL TO SANCTION DB LONDON IN RESPECT OF AN EQUITY PLACEMENT (BLOCK TRADE) EXECUTED IN SHARES OF SPANISH COMPANY EBRO PULEVA IN FEBRUARY 2004. THE CNMV ALLEGED THAT PURSUANT TO PROSPECTUS DESCRIBING THE PLACEMENT, DB LONDON IMPOSED UPON ITSELF AN OBLIGATION NOT TO CARRY OUT ANY MARKET SOUNDING OR WALL CROSSING ACTIVITIES PRIOR TO THE CLOSE OF THE MADRID MARKET AND APPROVAL OF THE SHORT PROSPECTUS BY THE CNMV ON THE DATE OF THE TRANSACTION. THE CNMV ARGUED THAT DB LONDON BREACHED THIS OBLIGATION BY APPROACHING THREE INVESTORS TO DETERMINE MARKET INTEREST PRIOR TO THE MARKET CLOSE."
1039263,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1031401,"","","","","N","Foreign","SECURITIES AND FUTURES COMMISSION (""SFC"")","Civil and Administrative Penalt(ies) /Fine(s)","PUBLIC REPRIMAND","05/22/2014","Y","","SFC 509/EN/1291","DEUTSCHE BANK AG","Other","CONVERTIBLE BONDS","THE STATEMENT OF DISCIPLINARY ACTION FOLLOWS AN SFC INVESTIGATION INTO THE FAILURE OF DEUTSCHE BANK AG (""DBAG"") TO DISCLOSE TO THE STOCK EXCHANGE OF HONG KONG (""SEHK"") THE CHANGES TO ITS PERCENTAGE HOLDINGS IN THE ISSUED SHARE CAPITAL OF UP ENERGY DEVELOPMENT GROUP ON OCCASIONS IN 2011 (AS REQUIRED BY SECTIONS 310(1), 311, 313(1), 315, 324 AND 325(1)(A) OF THE SECURITIES AND FUTURES ORDINANCE (CAP 571)). THREE OF THESE OCCASIONS INVOLVED TRADING ACTIVITY BY DBAG; THE REMAINDER INVOLVED INCREASES TO THE LISTED COMPANY'S TOTAL ISSUED SHARE CAPITAL. THE SFC FOUND THAT DBAG FAILED TO IMPLEMENT ADEQUATE INTERNAL CONTROLS TO ENSURE ITS POSITIONS IN HONG KONG LISTED COMPANIES WERE PROPERLY MONITORED AND DISCLOSED TO SEHK IN COMPLIANCE WITH THE DISCLOSURE OF INTERESTS REQUIREMENTS.","Final","","Decision & Order of Offer of Settlement","05/22/2014","Y","","Y",206359,"","","","","","","NOTE: THE ABOVE MONETARY FINE WAS HK$1.6 MILLION. US DOLLAR EQUIVALENT WAS $206,359.  PUBLIC REPRIMAND","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG PAID A FINE OF HK$1.6 MILLION. THE FINE WAS PAID ON OR ABOUT 22 MAY 2014.","WITHOUT ADMITTING OR DENYING THE ALLEGATIONS, DBAG PAID A FINE OF HK$1.6 MILLION. THE FINE WAS PAID ON OR ABOUT 22 MAY 2014."
1039263,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1031406,"","","","","N","Foreign","SWISS FINANCIAL MARKET SUPERVISORY AUTHORITY (""FINMA"")","Civil and Administrative Penalt(ies) /Fine(s)","","03/03/2011","Y","","N/A","","No Product","","FINMA ALLEGED DBAG FILED LATE DISCLOSURES ON SHAREHOLDINGS IN ADECCO SA ON MARCH 26, MARCH 30, AND APRIL 13, 2010, AND LATE DISCLOSURE OF SHAREHOLDINGS IN PEACH PROPERTY GROUP ON NOVEMBER 25, 2010, IN VIOLATION OF ART. 20 OF STOCK EXCHANGE ACT.","Final","","Settled","05/02/2012","Y","","Y",50000,"","","","","","","","NOTE: THE ABOVE MONETARY FINE IS IN SWISS FRANCS.","THE FINE OF 50,000 SWISS FRANCS WAS PAID."
1039263,"AMENDED","","","","","","","Y","","","","","","","","","","Affiliates",1031409,"","","","","N","Foreign","AUTORITE DES MARCHES FINANCIERS (""AMF"")","Civil and Administrative Penalt(ies) /Fine(s)","","10/18/2006","Y","","N/A","","Other","MANDATORY CONVERTIBLE BOND","THE AMF ALLEGED CERTAIN ABUSES ARISING OUT OF THE CONVERTIBLE BOND OFFER FOR FRENCH TELECOMMUNICATIONS EQUIPMENT MARKER ALCATEL WHICH TOOK PLACE IN DECEMBER 2002. THE ALLEGATIONS CENTERED ON WHETHER HEDGE FUNDS ACTED ON THE BASIS OF INFORMATION COMMUNICATED BY DB LONDON BEFORE THE ISSUANCE OF THE BONDS WAS PUBLICLY ANNOUNCED, DURING ITS MARKET SOUNDING ACTIVITIES. THE AMF CONCLUDED THAT DB HAD NO CULPABILITY IN RELATION TO ALLEGED INSIDER DEALING ACTIVITIES, BUT ALLEGED PROCEDURAL, RECORD KEEPING OMISSION BY DB, IN RELATION TO THE RECORDS IT MAINTAINED OF MARKET SOUNDINGS.","Final","","Decision","11/23/2007","Y","","Y",300000,"","","","","","","PLEASE NOTE THE ABOVE AMOUNT IS IN EUROS.","THE AMF IMPOSED A MONETARY SACTION OF 300,000 EUROS, WHICH HAS BEEN PAID IN FULL.","ON DECEMBER 22, 2006, THE AMF NOTIFIED DB LONDON THAT IT WOULD BE SANCTIONED FOR TECHNICAL AND PROCEDURAL VIOLATIONS IN CONNECTION WITH A CONVERTIBLE BOND OFFERING BY ALCATEL, DB LEAD MANAGED THE TRANSACTION. THERE WAS NO CASE TO ANSWER FOR INSIDER TRADING. DB LONDON CONDUCTED MARKET SOUNDINGS WITH SEVERAL HEDGE FUNDS AHEAD OF THE OFFERING IN DECEMBER 2002. DB LONDON WAS ABLE TO PRODUCE DOCUMENTATION SUFFICIENT TO ATTEST THAT IT WAS ENGAGED IN MARKET SOUNDING WHICH IS PERMITTED UNDER AMF RULES. HOWEVER, SINCE THE TIMES THE TELEPHONE CONTACTS WITH THE HEDGE FUNDS WERE MADE WERE NOT EVIDENCED IN THE DOCUMENTATION AND THE NAMES OF CERTAIN THIRD PARTIES WERE MISSING FROM THE FIRM'S RECORDS, AMF FOUND THAT DB LONDON ACTED CONTRARY TO FRENCH MARKET SOUNDING REGULATIONS. AMF IMPOSED A MONETARY SANCTION OF 300,000 EUROS."
