"FilingID","Name","Street 1","Street 2","City","State","Country","Postal Code","Private Residence","Phone","Fax","Type","Description"
1039263,"DB FUND SERVICES LLC","1761 EAST ST. ANDREWS PLACE","","SANTA ANA","CA","United States","92705","N","7142476335","","One of your branch offices or affiliates","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1039263,"STATE STREET FUND SERVICES (IRELAND) LIMITED,","78 SIR JOHN ROGERSON'S QUAY","","DUBLIN 2","","Ireland","","N","+353 1 776 800","","A third-party unaffiliated record keeper","FINANCIAL ACCOUNTING RECORDS AND DATA, AND OTHER INFORMATION ANCILLARY TO ITS ROLE AS FUND ADMINISTRATOR TO CERTAIN FUNDS MANAGED BY THE FIRM."
1041573,"APEX FUND SERVICES","15720 BRIXHAM HILL AVENUE, SUITE 206","","CHARLOTTE","NC","United States","28277","N","704-752-8996","704-752-8997","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF FINANCIAL INSTITUTION PARTNERS III, L.P., SUCH AS FINANCIAL RECORDS, SUBSCRIPTION DOCUMENTS AND REDEMPTION REQUESTS."
1040559,"HORIZON ASSET MANAGEMENT LLC","470 PARK AVENUE SOUTH","3RD FLOOR SOUTH","NEW YORK","NY","United States","10016","N","646-495-7333","646-495-0075","Other","PORTFOLIO MANAGEMENT RECORDS ARE MAINTAINED AT HORIZON ASSET MANAGEMENT LLC, AN SEC REGISTERED INVESTMENT ADVISER."
1040674,"WELLS FARGO GLOBAL FUND SERVICES LLC","83 CLEMENCEAU AVENUE","11TH FLOOR","SINGAPORE","","Singapore","","N","+65 239920","","Other","PORTFOLIO ACCOUNTS, SUBSCRIPTIONS, REDEMPTIONS, FUND NAV"
1040919,"CITCO FUND SERVICES (CAYMAN ISLANDS) LIMITED","89 NEXUS WAY","CAMANA BAY","GEORGE TOWN","","Cayman Islands","KY1-1206","N","1345949397","","Other","FUND ADMINISTRATOR RELATED DOCUMENTS"
1040919,"CONTROL GROUP (UK) LTD","ATLANTIC HOUSE, MICHIGAN DRIVE","TONGWELL","MILTON KEYNES","","United Kingdom","MK15 8HQ","N","+448452302485","","A third-party unaffiliated record keeper","OFF SITE ARCHIVE FOR IT TAPES, BOOKS AND RECORDS"
1041316,"JP MORGAN HEDGE FUND SERVICES (IRELAND) LIMITED","1 GEORGE'S DOCK","INTERNATIONAL FINANCIAL SERVICES CENTRE","DUBLIN","","Ireland","","N","353 (0)1 845 7","","A third-party unaffiliated record keeper","FRM INVESTMENT MANAGEMENT LIMITED SERVES AS AN INVESTMENT ADVISER TO A POOLED INVESTMENT VEHICLE.  RECORDS RELATED TO SUCH VEHICLE MAY BE MAINTAINED AT THIS LOCATION."
1041316,"FINANCIAL RISK MANAGEMENT LIMITED","RIVERBANK HOUSE","2 SWAN LANE","LONDON","","United Kingdom","EC4R 3AD","N","+44 20 7144 10","+44 20 7144 20","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE ADVISERS ACT ARE MAINTAINED AT THIS LOCATION FROM TIME TO TIME."
1038017,"CIE MANAGEMENT II LIMITED","HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY14HY","N","+441481716000","","One of your branch offices or affiliates","BOOKS AND RECORDS RELATING TO THE GENERAL PARTNER."
1038017,"CIE MANAGEMENT IX LIMITED","HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY14HY","N","1481716000","1481716000","One of your branch offices or affiliates","BOOKS AND RECORDS RELATING TO THE GENERAL PARTNER"
1038017,"BC PARTNERS INC.","650 MADISON AVENUE","15TH FLOOR","NEW YORK","NY","United States","10022","N","+1 212 891 288","+1 212 891 289","One of your branch offices or affiliates","BOOKS AND RECORDS OF A BC PARTNERS AFFILIATE"
1038017,"BC PARTNERS SARL","58-60 AVENUE KLÉBER","","PARIS","","France","75116","N","+33 1 5357 600","+33 1 5357 600","One of your branch offices or affiliates","BOOKS AND RECORDS OF AN AFFILIATE"
1038017,"BC PARTNER BETEILIGUNGSBERATUNG GMBH","NEUER WALL 55","","HAMBURG","","Germany","20354","N","+49 40 889 177","+49 40 8891 77","One of your branch offices or affiliates","BOOKS AND RECORDS OF A BC PARTNERS AFFILIATE"
1038017,"BCEC MANAGEMENT X LIMITED","HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY14HY","N","+44 1481 740 3","+44 1481 716 2","One of your branch offices or affiliates","BOOKS AND RECORDS RELATING TO THE GENERAL PARTNER"
1038017,"DIGITAL REALTY","3 FOXBORO PARK","HOLMETHORPE AVENUE","REDHILL","","United Kingdom","RH12NB","N","+442079549100","","A third-party unaffiliated record keeper","DISASTER RECOVERY DATACENTER"
1038017,"SURE (GUERNSEY) LIMITED","CENTENARY HOUSE","LA VRANGUE","ST PETER PORT","","Guernsey","GY12EY","N","01481700700","","A third-party unaffiliated record keeper","GUERNSEY DATA CENTER"
1041371,"REGAL FUNDS MANAGEMENT ASIA PTE LIMITED","80 RAFFLES PLACE","#57-01A UOB PLAZA 1","SINGAPORE","","Singapore","048624","N","+6566541750","+6566541735","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS RELATED TO INVESTMENT MANAGEMENT, PORTFOLIO MANAGEMENT, ADMINISTRATION, BACK OFFICE SUPPORT DOCUMENTS."
1041371,"HSBC INSTITUTIONAL TRUST SERVICES (ASIA) LIMITED","17/F TOWER 2&3 HSBC CENTRE","1 SHAM MONG ROAD","KOWLOON","","Hong kong","","N","+85236635405","+85234092690","Other","HSBC IS THE ADMINISTRATOR'S AGENT OR DELEGATE AND MAINTAINS CERTAIN BOOKS AND RECORDS RELATED TO ADMINISTRATION AND INVESTOR SUBSCRIPTIONS AND REDEMPTIONS."
1041371,"BANK OF BERMUDA (CAYMAN) LIMITED","P.O. BOX 513, HSBC HOUSE","68 WEST BAY ROAD","GRAND CAYMAN","","Cayman Islands","KY1-1106","N","+12039835600","","Other","FUND ADMINISTRATOR, REGISTRAR AND TRANSFER AGENT; PROVIDES CERATIN FINANCIAL ACCOUNTING, ADMINSITRATIVE AND OTHER SERVICES TO THE FUND(S)."
1041371,"APEX FUND SERVICES LTD","20 REID STREET, 3RD FLOOR","WILLIAMS HOUSE","HAMILTON","","Bermuda","HM11","N","+14412920067","","Other","APEX FUND SERVICES LTD IS THE ADMINISTRATOR FOR ZAMBEZI ABSOLUTE RETURN FUND. IT MAINTAINS CERTAIN BOOKS AND RECORDS RELATED TO ADMINISTRATION AND INVESTOR SUBSCRIPTIONS AND REDEMPTIONS OF THAT FUND."
1041136,"IRON MOUNTAIN UK","GATE 1 DOCKLANDS DATA CENTRE","LEVEN ROAD POPLAR","LONDON","","United Kingdom","E14 0LL","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"IRON MOUNTAIN","175 BEARFOOT ROAD","","NORTHBOROUGH","MA","United States","01532","N","888-800-1552","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"INFOSHRED LLC","3 CRAFTSMAN ROAD","","EAST WINDSOR","CT","United States","06088","N","978-671-6400","","A third-party unaffiliated record keeper","THIS LOCATION IS USED TO STORE CERTAIN BOOKS AND RECORDS. IT IS ALSO USED AS AN OFF-SITE DEPOSITARY FOR ELECTRONIC BACK-UPS OF COMPANY DATA FOR DISASTER RECOVERY PURPOSES."
1041136,"MASSACHUSETTS MUTUAL LIFE INSURANCE COMPANY","1295 MAIN STREET","","SPRINGFIELD","MA","United States","01111","N","413-788-8411","413-744-6338","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1041136,"IRON MOUNTAIN UK","24-26 GILLENDER STREET","","LONDON","","United Kingdom","E3 3LB","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"IRON MOUNTAIN UK","NORMAN ROAD","","KENT","","United Kingdom","DA17 6JY","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"IRON MOUNTAIN UK","CODY 1 & 2","UNIT 2A CODY ROAD","LONDON","","United Kingdom","E16 4TG","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"IRON MOUNTAIN UK","CODY 3 & 4, UNIT 8 SOUTH CRESCENT","CODY ROAD","LONDON","","United Kingdom","E16 4SR","N","44800270270","","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS ARE ARCHIVED AT IRON MOUNTAIN."
1041136,"BABSON CAPITAL MANAGEMENT LLC","1500 MAIN STREET","P.O. BOX 15189","SPRINGFIELD","MA","United States","01115-5189","N","413-226-1000","713-226-2688","One of your branch offices or affiliates","CERTAIN BOOKS AND RECORDS REQUIRED BY SECTION 204 OF THE INVESTMENT ADVISERS ACT OF 1940 AND RELEVANT UK FINANCIAL CONDUCT AUTHORITY (FCA) RECORD KEEPING REQUIREMENTS IN RELATION TO ACTIVITIES CARRIED OUT BY THE FIRM, INCLUDING THOSE RELATING TO THE FIRM'S INVESTMENT ADVISORY BUSINESS."
1040182,"TRINITY FUND ADMINISTRATION LIMITED","OYSTER POINT","TEMPLE ROAD","BLACKROCK","","Ireland","CO. DUBLIN","N","+35312799667","+35312799650","Other","THE FIRM ACTS AS ADMINISTRATOR TO THE PRIVATE FUND.  ""TRINITY IS THE INDEPENDENT FUND ADMINISTRATOR TO THE PRIVATE FUNDS ADVISED BY WESTRAY CAPITAL MANAGEMENT LLP AND MAINTAINS CERTAIN OF THE PRIVATE FUNDS' ACCOUNTING BOOKS AND RECORDS."""
1041806,"CORODATA RECORDS MANAGEMENT","450 CHARCOT AVENUE","","SAN JOSE","CA","United States","95131-1105","N","+1 510 307 443","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS"
1041806,"STANDISH MANAGEMENT","505 HAMILTON AVENUE","SUITE 210","PALO ALTO","CA","United States","94301-2008","N","+1 6502736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041806,"STANDISH MANAGEMENT","750 BATTERY STREET","7TH FLOOR","SAN FRANCISCO","CA","United States","94111-1523","N","+1 4152736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041806,"CODE42","ONE MAIN STREET SE","#400","MINNEAPOLIS","MN","United States","55414-1035","N","+1 844 333 424","","A third-party unaffiliated record keeper","CODE42 PROVIDES AUTOMATIC ELECTRONIC BACKUP OF DATA STORED ON OUR INTERNAL SERVERS."
1041806,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052-6399","N","+1 800-642-767","","A third-party unaffiliated record keeper","MICOSOFT PROVIDES TO US CLOUD-HOSTED SERVICES INCLUDING OFFICE 365 EMAIL.  THE DATA THEY HOST FOR US COMPRISES PRIMARILY EMAILS AND EMAIL ATTACHMENTS."
1041806,"SALESFORCE","THE LANDMARK @ ONE MARKET STREET","","SAN FRANCISCO","CA","United States","94105-1420","N","415-901-7000","","A third-party unaffiliated record keeper","SALESFORCE IS A CLOUD-BASED CRM SOFTWARE PROVIDER.  WE USE SALESFORCE TO TRACK CONTACT INFORMATION OF AND INTERACTIONS WITH LP INVESTORS AND POTENTIAL LP INVESTORS PLUS PORTFOLIO COMPANIES AND POTENTIAL PORTFOLIO COMPANIES."
1041806,"DATTO","50 MILK STREET","","BOSTON","MA","United States","02109-5005","N","800 571 4984","","A third-party unaffiliated record keeper","DATTO IS A CLOUD-BASED DATA BACKUP SERVICE THAT WE USE FOR AUTOMATED ELECTRONIC BACKUP OF THE DATA WE STORE IN OUR SALESFORCE CRM SYSTEM.  DATTO'S BACKUP SOFTWARE IS CALLED BACKUPIFY SAAS SOLUTION."
1041806,"BOX, INC.","4440 EL CAMINO REAL","","LOS ALTOS","CA","United States","94022-1003","N","877 729 4269","","A third-party unaffiliated record keeper","BOX IS A CLOUD-BASED DATA STORAGE COMPANY.  WE USE BOX PRIMARILY FOR PORTFOLIO COMPANY AND TRANSACTION-RELATED INFORMATION AS WELL AS FUNDRAISING MATERIALS, DATA AND ANALYSES.  WE INTEND TO MIGRATE ADDITIONAL DATA TO BOX IN THE FUTURE AS WE TRANSITION FROM INTERNAL SERVERS TO A FULLY CLOUD-BASED ENVIRONMENT."
1041806,"INTRALINKS","150 EAST 42ND STREET","","NEW YORK","NY","United States","10017-5626","N","2125437700","","A third-party unaffiliated record keeper","INTRALINKS HOSTS A SECURE WEBSITE THROUGH WHICH WE MAKE FUND-RELATED DATA AVAILABLE FOR REVIEW BY POTENTIAL LIMITED PARTNER INVESTORS."
1041806,"TRIPSWARE","980 BROADWAY","SUITE 217","THORNWOOD","NY","United States","10594-1139","N","914 747 3244","","A third-party unaffiliated record keeper","TRIPSWARE IS A CLOUD-BASED SOFTWARE SOLUTION THAT WE UTILIZE TO INPUT AND TRACK TRAVEL EXPENSES, WHICH ARE THEN PASSED FROM THE TRIPSWARE SYSTEM TO OUR ACCOUNTING SYSTEM FOR FINANCIAL REPORTING PURPOSES."
1042302,"ARCAPITA INVESTMENT MANAGEMENT B.S.C.(C)","P.O. BOX 1357","","MANAMA","","Bahrain","","N","973 17 218333","","One of your branch offices or affiliates","CERTAIN TRANSACTION AND ADMINISTRATIVE DOCUMENTS."
1033274,"VISTRA USA LLC","888 SEVENTH AVENUE","5TH FLOOR","NEW YORK","NY","United States","10106","N","212-500-6200","","A third-party unaffiliated record keeper","BOOKS AND RECORDS RELATED TO THE OPERATIONS OF THE INVESTMENT ADVISER."
1033274,"77 WATER STREET","77 WATER STREET","SUITE 1602","NEW YORK","NY","United States","10005","N","(646) 432-0426","","One of your branch offices or affiliates","BOOKS AND RECORDS PERTAINING TO THE OPERATIONS OF THE INVESTMENT ADVISER."
1041882,"SS&C TECHNOLOGIES, INC","675 THIRD AVENUE","15 FLOOR","NEW YORK","NY","United States","10017","N","212-455-6339","212-824-1445","A third-party unaffiliated record keeper","CERTAIN BOOKS AND RECORDS FOR CENTURION LONG -TERM STRATEGIES OVERSEAS, LTD."
1041609,"ABERDEEN ASSET MANAGEMENT PLC","10 QUEENS TERRACE","","ABERDEEN","","United Kingdom","AB10 1YG","N","441224631999","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1041609,"ABERDEEN ASSET MANAGEMENT PLC","BOW BELLS HOUSE","1 BREAD STREET","LONDON","","United Kingdom","EC4M 9HH","N","442074636000","","One of your branch offices or affiliates","PARENT COMPANY AND MAY MAINTAIN SOME BOOKS AND RECORDS FOR THE REGISTRANT"
1041609,"IRON MOUNTAIN","2500 HENDERSON DRIVE","","SHARON HILL","PA","United States","19079","N","215-633-0525","","A third-party unaffiliated record keeper","PRIMARY ARCHIVING SERVICE FOR THE REGISTRANT"
1041609,"STATE STREET BANK AND TRUST COMPANY","2 AVENUE DE LAFAYETTE","","BOSTON","MA","United States","02111","N","617-664-9566","","Other","PRIVATE FUNDS"
1041609,"RECALL LIMITED","20 WINSLOW STREET, HUNG HOM","","HONG KONG","","Hong kong","","N","25112829","25114333","A third-party unaffiliated record keeper","CLIENTS CDD DOCUMENTS"
1041609,"RBC INVESTOR SERVICES HONG KONG LIMITED","51F, CENTRAL PLAZA, 18 HARBOUR ROAD, WANCHAI, HONG","","HONG KONG","","Hong kong","","N","852-28681309","","Other","THIS IS A THIRD - PARTY ADMINISTRATOR WHICH KEEPS ALLL INVESTORS DOCUMENTS EXCEPT THE CLIENT AGREEMENTS."
1041609,"CONSEC SERVICES LIMITED","ROOM 409, 4/F NAN FUNG TOWER","88 CONNAUGHT ROAD CENTRAL","HONG KONG","","Hong kong","","N","852 2738 1411","852 2730 4379","Other","THE MINUTE BOOKS OF AIFML ARE KEPT AT THE ABOVE ADDRESS"
1041802,"BOX, INC.","4440 EL CAMINO REAL","","LOS ALTOS","CA","United States","94022-1003","N","8777294269","","A third-party unaffiliated record keeper","BOX IS A CLOUD-BASED DATA STORAGE COMPANY.  WE USE BOX PRIMARILY FOR PORTFOLIO COMPANY AND TRANSACTION RELATED INFORMATION AS WELL AS FUNDRAISING MATERIALS, DATA AND ANALYSES.  WE INTEND TO MIGRATE ADDITIONAL DATA TO BOX IN THE FUTURE AS WE TRANSITION FROM INTERNAL SERVERS TO A FULLY CLOUD-BASED ENVIRONMENT."
1041802,"STANDISH MANAGEMENT","505 HAMILTON AVENUE","SUITE 210","PALO ALTO","CA","United States","94301-2008","N","16502736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041802,"STANDISH MANAGEMENT","750 BATTERY STREET","7TH FLOOR","SAN FRANCISCO","CA","United States","94111-1523","N","14152736810","","A third-party unaffiliated record keeper","FUNDS ADMINISTRATOR - HOLDS FINANCIAL INFORMATION AND FUND DOCUMENTATION."
1041802,"CORODATA RECORDS MANAGEMENT","450 CHARCOT AVENUE","","SAN JOSE","CA","United States","95131-1105","N","+1 408 4281100","","A third-party unaffiliated record keeper","ARCHIVED FINANCIAL DOCUMENTS AND LEGAL DOCUMENTS."
1041802,"DATTO","50 MILK STREET","","BOSTON","MA","United States","02109-5005","N","8005714984","","A third-party unaffiliated record keeper","DATTO IS A CLOUD-BASED DATA BACKUP SERVICE THAT WE USE FOR AUTOMATED ELECTRONIC BACKUP OF THE DATA WE STORE IN OUR SALESFORCE CRM SYSTEM.  DATTO'S BACKUP SOFTWARE IS CALLED BACKUPIFY SAAS SOLUTION."
1041802,"TRIPSWARE","980 BROADWAY","SUITE 217","THORNWOOD","NY","United States","10594-1139","N","9147473244","","A third-party unaffiliated record keeper","TRIPSWARE IS A CLOUD-BASED SOFTWARE SOLUTION THAT WE UTILIZE TO INPUT AND TRACK TRAVEL EXPENSES, WHICH ARE THEN PASSED FROM THE TRIPSWARE SYSTEM TO OUR ACCOUNTING SYSTEM FOR FINANCIAL REPORTING PURPOSES."
1041802,"SALESFORCE","THE LANDMARK @ ONE MARKET STREET","","SAN FRANCISCO","CA","United States","94105-1420","N","4159017000","","A third-party unaffiliated record keeper","SALESFORCE IS A CLOUD-BASED CRM SOFTWARE PROVIDER.  WE USE SALESFORCE TO TRACK CONTACT INFORMATION OF AND INTERACTIONS WITH LP INVESTORS AND POTENTIAL LP INVESTORS PLUS PORTFOLIO COMPANIES AND POTENTIAL PORTFOLIO COMPANIES."
1041802,"MICROSOFT CORPORATION","ONE MICROSOFT WAY","","REDMOND","WA","United States","98052-6399","N","+1 800 6427676","","A third-party unaffiliated record keeper","MICROSOFT PROVIDES TO US CLOUD-HOSTED SERVICES INCLUDING OFFICE 365 EMAIL. THE DATA THEY HOST FOR US COMPRISES PRIMARILY EMAILS AND EMAIL ATTACHMENTS."
1041802,"CODE42","ONE MAIN STREET SE","","MINNEAPOLIS","MN","United States","55414-1035","N","+1 844 3334242","","A third-party unaffiliated record keeper","CODE42 PROVIDES AUTOMATED ELECTRONIC BACKUP OF DATA STORED ON OUR INTERNAL SERVERS."
1041802,"INTRALINKS","150 EAST 42ND STREET","8TH FLOOR","NEW YORK","NY","United States","10017-5626","N","2125437700","","A third-party unaffiliated record keeper","WE USE INTRALINKS TO HOST A VIRTUAL, CLOUD-BASED DATA ROOM IN WHICH WE MAKE AVAILABLE FUNDRAISING RELATED FIRM DATA AND ANALYSES FOR POTENTIAL LIMITED PARTNERS."
1039884,"CACEIS CANADA LTD","1 ROBERT SPECK PARKWAY","SUITE 1400","MISSISSAUGA","","Canada","L4Z 3M3","N","1 905-281-4145","","A third-party unaffiliated record keeper","BOOKS AND RECORDS OF EACH PRIVATE FUND CLIENT"
1042068,"VIRTUS","UNIT 3 CROWN ROAD","INDUSTRIAL","ENFIELD","","United Kingdom","EN1 1TX","N","+442037404748","","A third-party unaffiliated record keeper","DATACENTRE FOR BACK-UP ELECTRONIC STORAGE"
1042068,"THROGMORTON UK LTD","4TH FLOOR, READING BRIDGE HOUSE","GEORGE STREET","READING","","United Kingdom","RG1 8LS","N","+441189393200","","A third-party unaffiliated record keeper","ACCOUNTING RECORDS"
1042068,"EQUINIX","101 FINSBURY PAVEMENT","","LONDON","","United Kingdom","EC2A 1RS","N","+448453732900","","A third-party unaffiliated record keeper","DATACENTRE FOR BACK-UP ELECTRONIC STORAGE"
1040528,"SS&C PEI SOLUTIONS","11 COMMERCE DRIVE","SUITE 102","CRANFORD","NJ","United States","07016","N","908-497-5634","","A third-party unaffiliated record keeper","THE FINANCIALS FOR THE PRIVATE FUNDS"
1040877,"GORDIAN COMPLIANCE SOLUTIONS","235 MONTGOMERY STREET","SUITE 1120","SAN FRANCISCO","CA","United States","94104","N","415-762-2845","","A third-party unaffiliated record keeper","RECORDS RELATING TO COMPLIANCE PROGRAM"
1041636,"MORGAN STANLEY FUND SERVICES USA LLC","2000 WESTCHESTER AVENUE","","PURCHASE","NY","United States","10577","N","+1 914 225 88","","A third-party unaffiliated record keeper","MORGAN STANLEY FUND SERVICES USA LLC IS THE ADMINISTRATOR TO THE ONSHORE FEEDER FUND AND IS RESPONSIBLE FOR MAINTAINING RECORDS AND BOOKS AS REQUIRED."
1041636,"MORGAN STANLEY FUND SERVICES (BERMUDA) LTD.","2","CHURCH STREET","HAMILTON","","Bermuda","HM DX","N",":+1 914 225 88","","A third-party unaffiliated record keeper","MORGAN STANLEY FUND SERVICES (BERMUDA) LTD. IS THE ADMINISTRATOR TO THE OFFSHORE FEEDER FUND AND IS RESPONSIBLE FOR MAINTAINING RECORDS AND BOOKS AS REQUIRED."
1038520,"PINNACLE INVESTMENT MANAGEMENT LIMITED","LEVEL 19, 307 QUEEN ST, BRISBANE QLD 4000","","BRISBANE","","Australia","4000","N","617-3107-2801","612-8970-7799","One of your branch offices or affiliates","COMPANY SECRETARIAL, ACCOUNTING AND TAX RECORDS"
1041830,"IPES GUERNSEY","1, ROYAL PLAZA, ROYAL AVENUE","","ST PETER PORT","","Guernsey","GY1 2HL","N","441481735887","44 1481 715219","A third-party unaffiliated record keeper","FUND ADMINISTRATOR"
1033031,"OPUS FUND SERVICES","1812 HIGH GROVE LANE","SUITE 101","NAPERVILLE","IL","United States","60540","N","(312) 753-7","(312) 614-1705","A third-party unaffiliated record keeper","BOOKS AND RECORDS PERTAINING TO PRIVATE FUND OPERATIONS."
1040524,"SS&C TECHNOLOGIES, INC.","80 LAMBERTON ROAD","","WINDSOR","CT","United States","06095","N","(860) 298-4599","(860) 371-2503","A third-party unaffiliated record keeper","FINANCIAL, ACCOUNTING AND INVESTOR RECORDS FOR PRIVATE FUNDS MANAGED BY ADVISER."
1042405,"MAPLES CORPORATE SERVICES LIMITED","P.O. BOX 309, UGLAND HOUSE","","GRAND CAYMAN","","Cayman Islands","KY1-1104","N","(852)29713097","","A third-party unaffiliated record keeper","VARIOUS BOOKS AND RECORDS, AS REQUIRED BY LAW, INCLUDING REGISTERS OF PRIVATE FUNDS, BOARD RESOLUTOINS, ETC."
1042986,"STATE STREET GLOBAL SERVICES LIMITED","DUMARESQ HOUSE","DUMARESQ STREET","ST HELIER","","Jersey","JE2 3RL","N","44 1534 75535","","A third-party unaffiliated record keeper","DOCUMENTS THAT ENABLE THE FIRM TO ADMINISTER THE FUND AND CLIENT RECORDS"
1042466,"CIE MANAGEMENT IX LIMITED","HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY14HY","N","+441481716000","","One of your branch offices or affiliates","ACCOUNTING AND INVESTOR RECORDS OF THE RELEVANT FUNDS."
1042466,"CIE MANAGEMENT II LIMITED","HERITAGE HALL","LE MARCHANT STREET","ST PETER PORT","","Guernsey","GY14HY","N","+441481716000","","One of your branch offices or affiliates","ACCOUNTING AND INVESTOR RECORDS OF THE RELEVANT FUNDS."
1042752,"LLOYDS  BANK PLC","10 GRESHAM STREET","","LONDON","","United Kingdom","EC2V 7AE","N","02076261500","","One of your branch offices or affiliates","ALL BOOKS AND RECORDS RELATING TO THE INVESTMENT ADVISER BUSINESS ARE MAINTAINED AT 10 GRESHAM STREET"
1040947,"PEPPER HAMILTON LLP","19TH FLOOR, HIGH STREET TOWER","125 HIGH STREET","BOSTON","MA","United States","02110","N","6172045141","8666021214","Other","FORMATION DOCUMENTS; MEETING MATERIALS; CONSENTS OF THE MEMBERS OF REGARDING INVESTMENT DECISIONS; INFORMATION REGARDING INVESTMENTS; OTHER GOVERNANCE MATERIALS RELATING TO MEDSCIENCE VENTURES LLC AND THE VENTURE CAPITAL FUND IT ADVISES."
1042679,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","TRAFALGAR COURT","LES BANQUES","ST PETER PORT","","Guernsey","GY1 3QL","N","00441481745742","00441481745082","A third-party unaffiliated record keeper","FUND ACCOUNTING AND ADMINISTRATION RECORDS"
1042685,"NORTHERN TRUST INTERNATIONAL FUND ADMINISTRATION SERVICES (GUERNSEY) LIMITED","TRAFALGAR COURT","LES BANQUES","ST PETER PORT","","Guernsey","GY1 3QL","N","00441481745742","00441481745082","A third-party unaffiliated record keeper","FUND ACCOUNTING AND ADMINISTRATION RECORDS"
1042504,"VIBURNUM FUNDS PTY LTD","31 CARRINGTON STREET","","NEDLANDS","","Australia","6009","N","+61864309850","+61864309899","One of your branch offices or affiliates","ACCOUNTS, LEGAL DOCUMENTS, OTHER INFORMATION."
1039720,"IRON MOUNTAIN","175 BEARFOOT ROAD","","NORTHBOROUGH","MA","United States","01862","N","800-934-3453","","A third-party unaffiliated record keeper","BACK-UP TAPES OF FIRM DATA, INCLUDING DATABASE BACK-UP AND E-MAIL BACK-UP."
